21,44,21,44,21,44,21,21,21,44,21,44,43,43,21,44,43,43,21,21,44,44,43,21,43,21,21,44,43,44,21,44,44,44,21,21,44,44,43,44,21,44,43,44,43,21,43,43,43,43,21,21,43,44,44,21,44,43,44,44,21,44,44,21,21,43,43,43,21,21,44,44,43,21,44,21,43,44,21,43,43,21,21,44,43,43,21,43,43,44,44,44,43,43,44,43,44,21,43,43,44,21,44,21,43,43,21,44,43,43,21,21,21,43,43,43,43,43,21,44,44,43,43,43,43,21,21,43,44,43,44,43,43,21,44,44,21,43,21,44,44,21,44,21,44,44,21,44,21,21,44,43,44,21,21,44,44,43,44,21,21,43,43,44,21,44,21,43,21,43,43,21,44,43,21,43,21,44,43,44,21,43,44,21,43,44,44,21,21,43,21,21,44,44,21,43,43,43,44,43,21,43,43,43,44,43,21,43,21,43,44,44,44,43,21,43,43,44,44,21,21,43,44,43,43,44,43,43,21,44,43,44,21,21,21,43,21,44,21,21,44,44,21,44,21,21,21,44,21,44,43,21,21,44,44,43,21,21,21,44,21,43,44,43,44,44,44,44,44,44,44,21,44,43,21,43,43,43,44,43,44,21,21,44,21,43,21,21,21,21,44,44,44,44,44,21,43,44,44,43,43,43,43,44,43,43,44,44,21,43,44,43,44,44,44,43,43,44,43,43,44,44,43,44,21,21,44,43,44,21,43,43,21,43,44,44,43,43,43,43,43,43,21,44,43,21,43,21,43,44,21,21,21,21,43,21,21,43,21,44,44,21,44,44,44,43,21,44,44,21,44,44,43,44,21,43,44,43,21,43,21,44,44,43,43,44,43,21,21,44,21,44,44,43,21,43,21,44,43,21,21,44,21,44,44,21,21,43,21,43,43,44,21,44,21,43,43,21,21,43,21,21,44,44,44,21,43,44,21,44,44,21,21,43,43,21,43,21,43,21,21,44,43,21,44,43,43,44,21,43,21,21,21,43,44,43,43,44,44,43,43,21,43,44,21,21,44,21,43,21,44,44,43,43,43,43,21,21,21,21,44,21,43,43,43,44,44,43,44,43,21,43,44,44,43,21,44,21,44,21
44,43,44,44,21,44,44,21,44,44,43,44,44,44,44,21,44,21,44,21,43,43,21,21,21,21,44,21,21,44,21,21,44,43,43,44,43,43,21,21,44,44,43,44,44,21,43,44,21,44,44,21,43,44,44,44,43,21,21,43,21,43,21,43,21,44,43,43,21,21,44,44,21,44,21,21,44,21,44,43,21,44,21,44,43,21,43,21,21,21,21,43,43,43,43,44,21,44,44,43,43,21,43,44,21,21,21,43,21,21,43,21,21,44,43,44,21,43,43,21,44,43,21,44,21,21,43,21,44,44,43,44,43,21,21,44,44,21,43,44,21,43,21,43,44,44,44,43,44,43,43,44,21,43,43,44,43,43,44,21,44,21,43,44,21,44,44,21,44,43,43,43,21,21,44,44,44,44,21,21,43,44,21,21,44,43,21,43,43,21,43,21,43,44,21,44,21,21,44,21,44,43,21,44,44,21,21,44,44,44,43,44,43,43,43,44,43,44,43,21,44,43,44,43,44,43,43,43,43,43,43,43,43,43,43,21,43,21,43,43,44,44,44,44,43,21,44,44,44,43,43,44,21,21,21,44,43,43,21,21,43,44,43,43,21,43,43,44,44,43,21,44,44,44,43,44,43,43,21,43,21,43,44,44,21,44,43,44,21,43,44,21,44,43,21,43,43,21,43,44,43,44,21,44,21,21,44,43,43,44,44,21,21,43,44,44,44,21,44,43,44,43,44,21,43,44,43,21,21,44,21,44,44,21,43,43,43,43,43,44,21,43,44,43,21,44,44,21,21,43,44,43,44,43,21,21,21,21,43,44,43,43,43,44,21,43,44,43,21,43,43,43,43,44,44,44,44,21,44,21,43,43,21,44,44,43,44,43,21,21,43,44,21,21,21,21,44,44,44,21,21,43,43,44,44,43,44,43,44,43,21,43,21,21,44,21,43,43,21,44,44,21,44,21,43,21,43,21,44,44,43,44,21,44,21,44,21,21,44,43,44,44,21,43,43,21,21,43,21,21,44,44,21,43,44,43,43,21,44,21,21,44,43,43,43,44,44,21,21,44,44,21,43,43,44,21,21,21,44,21,44,44,44,21,44,44,43,21,21,43,21,21,43,43,44,21,43,21,44,44
21,43,21,43,44,43,43,43,44,44,43,43,21,21,43,44,44,43,43,44,21,44,43,21,44,21,44,44,21,21,21,44,21,43,21,44,21,43,44,43,44,44,44,44,43,43,43,44,44,21,43,21,21,21,43,21,43,44,21,44,21,43,44,43,44,44,43,44,21,43,21,43,44,21,44,21,44,21,21,43,43,43,44,43,44,43,43,21,21,21,21,43,21,44,21,43,43,44,43,43,43,21,44,43,21,44,21,21,21,43,44,21,21,43,44,21,44,21,44,43,43,21,43,44,21,43,43,44,44,44,44,21,44,44,43,21,21,43,43,44,43,21,21,44,43,44,43,43,21,21,43,21,44,43,21,43,43,44,43,44,43,21,43,44,43,44,21,44,21,43,21,44,21,21,21,21,44,44,21,21,21,44,44,43,21,43,21,21,43,21,21,44,21,43,21,43,21,21,43,43,44,43,44,44,43,21,44,21,43,43,43,44,44,21,43,43,43,44,44,21,21,44,21,44,44,21,21,43,21,21,44,44,21,43,44,43,21,21,21,43,44,43,21,21,21,21,21,21,44,43,44,21,44,44,44,44,21,21,44,21,43,43,21,44,44,43,43,21,43,43,21,44,21,21,21,43,44,21,21,43,43,43,44,21,44,43,43,44,44,21,43,21,43,44,44,21,21,44,21,43,21,43,21,21,21,21,44,44,44,43,44,43,44,21,21,21,43,21,43,43,44,44,44,44,44,21,43,43,43,44,21,44,44,43,44,43,44,43,21,43,43,44,43,21,44,44,43,44,21,43,43,43,43,21,21,21,44,21,43,44,21,21,43,44,43,44,44,21,21,43,44,44,44,43,44,43,21,44,21,43,43,44,44,21,21,43,43,44,21,44,43,21,44,43,43,44,21,43,21,43,44,44,43,43,43,44,44,43,43,43,43,21,43,43,43,44,21,43,43,43,43,43,21,44,44,43,43,21,43,43,21,43,43,21,21,44,44,44,43,44,43,44,44,43,44,21,43,21,21,44,44,43,21,44,21,21,21,43,21,44,44,43,21,44,44,44,21,21,21,43,43,21,21,44,43,43,21,44,43,44,44,21,21,44,43,43,43,21,43,44,43,44,43,44,21,21,21,21,21,21
44,44,21,43,43,44,21,43,21,43,21,43,43,43,43,44,43,44,44,43,43,43,43,21,21,21,43,21,44,44,21,21,43,21,44,43,21,21,21,21,44,44,44,21,21,44,43,21,43,43,44,21,44,21,43,44,43,21,43,43,44,43,43,44,43,21,43,43,44,21,44,44,44,44,21,43,44,44,43,21,43,44,44,44,44,43,43,44,43,21,21,44,43,21,44,44,43,44,44,43,43,21,43,44,44,21,43,21,43,21,44,43,43,44,21,21,44,44,43,43,44,44,21,44,43,43,44,44,44,21,21,44,44,21,43,21,44,21,43,43,44,43,21,43,21,43,44,44,43,43,21,43,43,44,43,44,21,44,43,21,43,21,43,43,43,44,21,44,43,43,21,43,21,21,44,44,21,21,21,21,21,21,43,43,43,44,43,44,43,43,43,43,21,21,43,21,43,44,44,21,44,44,44,43,44,44,43,44,21,43,21,44,21,21,44,21,43,21,44,44,21,44,44,44,21,43,43,43,43,44,44,44,44,43,44,44,44,44,21,43,21,21,21,44,43,43,44,44,43,43,43,44,44,43,21,21,43,43,43,43,43,44,43,21,44,21,44,43,21,43,43,21,43,44,21,21,43,21,44,21,44,43,43,43,44,44,21,43,21,44,44,44,43,44,44,43,44,44,44,44,43,43,43,43,44,44,43,43,21,43,44,44,44,44,43,44,44,21,21,21,43,21,21,44,44,43,44,43,44,43,21,43,43,44,43,44,21,44,21,44,21,21,21,21,21,44,21,44,43,43,44,44,44,44,43,44,44,43,43,21,44,44,43,21,21,21,21,21,44,21,44,21,44,44,43,21,43,21,43,21,44,21,44,21,43,21,43,43,21,44,21,21,21,44,44,21,21,44,44,44,43,21,43,43,43,21,44,21,44,21,43,21,21,21,44,43,44,44,43,21,43,21,44,44,44,44,21,21,44,43,21,43,44,43,43,21,43,21,44,43,21,21,43,43,21,21,44,43,21,44,21,44,43,21,21,44,44,21,43,21,43,21,43,43,21,43,43,21,21,44,43,21,21,44,21,44,44,44,44,21,44,43,43,43,43,43,44,21,44,44,21,44,44,43,21,43,44,44,44,43
43,44,44,21,44,43,21,44,21,43,43,44,44,21,43,43,44,21,21,21,43,44,43,43,43,44,44,43,44,44,43,44,44,43,21,43,44,44,43,43,44,21,21,21,44,43,21,21,44,44,44,21,21,44,43,43,21,44,44,44,21,44,44,21,21,21,21,21,43,43,44,21,44,21,44,43,44,43,21,21,21,21,44,43,44,21,21,21,44,43,43,21,44,43,21,44,43,21,44,44,43,44,44,21,43,21,43,44,21,44,43,21,44,44,21,21,43,44,21,44,44,44,43,43,44,21,21,21,21,21,44,43,44,21,21,44,21,21,43,44,43,43,21,43,21,21,44,21,43,43,43,44,43,43,21,44,21,43,21,21,21,21,21,43,21,44,44,43,43,43,21,44,43,44,21,21,44,44,44,43,44,21,21,21,44,44,21,43,44,44,21,43,21,21,44,44,44,43,44,21,44,44,43,43,21,44,44,43,21,44,21,44,44,43,43,43,44,21,21,43,21,21,21,44,44,21,44,43,21,43,43,43,21,44,43,43,44,43,44,44,44,21,44,44,21,21,21,21,21,21,43,43,43,43,21,21,43,44,21,44,21,21,43,43,21,44,21,44,44,21,21,44,21,43,44,43,21,21,21,44,43,21,44,21,43,43,44,21,43,21,44,44,44,43,21,21,21,43,21,21,43,21,21,44,44,21,43,21,44,44,44,21,21,43,43,43,44,44,43,43,44,43,21,21,43,44,44,43,21,44,21,44,44,43,43,21,43,21,21,44,44,21,44,43,21,43,21,43,44,21,43,21,43,21,44,44,44,43,43,21,44,21,44,21,21,43,43,21,21,43,43,43,43,21,43,44,21,21,21,21,44,43,21,43,43,21,44,21,21,44,21,43,44,44,44,44,44,44,44,43,21,21,43,44,43,21,43,43,43,43,21,44,44,43,21,44,44,21,43,21,21,44,44,44,43,43,44,43,43,21,44,44,21,43,44,21,43,21,21,44,21,43,44,21,44,44,44,43,43,21,43,44,43,21,44,43,43,43,44,44,43,21,43,43,21,44,43,44,21,21,43,21,44,43,21,44,44,43,44,43,43,44,21,44,21,43,43,44,21,21,21,44,44,44,43,44,43,43,44,21
43,44,21,44,43,43,43,43,43,43,21,21,43,21,21,21,44,43,21,21,21,43,44,44,44,43,43,21,43,43,43,43,43,43,43,44,21,21,43,44,44,44,43,43,43,21,21,44,44,43,44,21,44,44,43,21,43,43,43,44,44,21,21,43,43,21,21,43,44,21,21,43,43,21,21,21,44,21,43,21,44,44,43,21,43,44,43,43,44,21,44,21,21,43,43,43,44,21,21,21,21,44,43,21,43,43,44,21,44,43,44,21,43,21,44,21,21,44,43,21,43,21,44,44,21,21,44,43,43,43,43,44,44,43,43,43,43,44,44,21,21,43,21,43,21,44,43,43,44,43,44,21,44,21,21,43,44,21,21,44,44,21,21,44,43,43,21,44,21,21,21,44,21,43,44,43,44,44,21,44,21,21,44,21,43,44,21,21,21,21,43,43,43,21,21,43,21,43,21,21,44,44,21,44,21,21,43,43,21,21,21,43,21,44,21,43,44,44,44,44,21,43,21,44,21,43,21,44,44,21,43,43,43,43,43,43,44,43,44,44,21,44,21,43,44,21,21,21,21,21,43,21,44,43,21,21,44,44,21,21,44,43,43,21,21,21,21,43,44,44,21,44,44,21,21,44,21,44,21,44,44,43,43,44,44,21,44,43,21,21,43,43,21,21,44,44,21,43,21,43,21,44,43,44,21,44,43,21,43,43,21,43,44,21,21,43,43,44,43,21,43,21,44,43,44,43,44,43,44,43,43,21,43,44,44,43,21,21,44,43,21,44,44,21,21,21,44,21,43,44,44,21,44,44,44,44,44,21,43,43,43,21,21,21,21,44,43,43,43,44,44,44,43,44,43,43,21,21,43,21,21,44,21,44,44,44,21,44,21,43,44,44,21,21,44,21,43,44,21,43,43,44,21,43,44,44,43,21,44,44,43,43,44,43,43,43,21,21,21,21,43,44,21,44,43,21,43,44,43,43,43,21,44,44,44,44,21,43,43,44,21,21,43,21,21,44,43,21,43,21,44,43,21,43,44,44,44,44,43,21,21,43,43,43,44,43,44,44,43,21,44,21,44,21,44,44,21,43,21,21,43,44,43,21,21,44,43,21,44,21,43,44,21,43,44,44,44,43,21,44
44,43,21,21,43,44,44,43,21,44,21,43,43,43,21,44,43,43,44,43,44,44,44,44,21,21,44,21,44,43,21,43,21,43,21,44,44,44,21,43,44,21,21,44,21,44,43,21,43,43,21,21,44,44,43,21,43,44,44,43,43,44,21,21,21,21,43,44,44,43,43,44,43,43,43,44,44,21,43,44,21,43,21,43,43,21,44,43,44,44,21,44,44,21,21,43,43,44,43,44,43,44,21,44,44,43,43,21,21,21,43,43,21,43,43,44,44,43,44,44,21,43,21,43,21,44,43,43,43,43,21,21,44,44,44,44,21,21,44,44,21,44,21,21,44,43,21,43,43,44,44,21,44,44,43,21,21,44,21,43,43,44,44,44,21,43,21,43,21,21,44,44,21,44,44,44,44,44,21,44,21,43,44,44,44,44,43,44,44,43,43,44,44,44,21,44,43,43,44,44,43,43,43,44,44,43,43,21,44,44,43,44,43,44,44,21,21,44,43,21,21,21,43,43,44,43,21,21,44,44,43,43,21,21,21,21,44,43,43,44,44,43,44,21,21,44,21,21,43,44,43,21,43,43,43,43,43,43,44,21,44,43,21,44,43,21,44,44,44,43,44,21,21,21,21,43,43,44,44,43,21,21,43,44,44,21,21,44,21,44,43,43,44,21,43,43,21,44,44,44,21,43,44,44,43,43,43,21,43,21,43,44,21,43,44,21,21,44,21,21,44,21,21,21,44,44,21,21,43,43,21,21,21,43,43,21,43,43,44,44,43,44,43,21,44,44,44,43,21,44,21,44,44,44,21,21,21,43,21,44,44,21,21,21,44,43,44,21,43,44,21,43,43,44,43,21,44,43,21,43,21,44,44,44,21,21,43,21,44,44,43,44,43,43,43,43,21,21,43,44,44,21,21,44,44,21,43,44,21,21,21,43,43,43,44,44,21,43,21,21,21,44,21,43,44,21,44,43,43,43,44,44,43,21,44,44,43,44,43,44,21,21,21,21,44,44,44,43,43,44,44,21,44,43,44,44,44,43,44,43,44,43,44,21,21,44,21,43,43,21,21,44,43,44,21,43,43,21,21,44,44,43,44,44,44,43,43,44,44,21,21,43,43,44,44,44,21,21,43,44
43,44,43,21,21,44,21,43,21,21,21,44,43,44,21,44,43,44,44,44,21,44,43,43,43,21,21,43,43,44,21,21,44,44,43,43,44,44,21,43,21,43,44,43,43,21,44,44,44,44,43,44,44,43,44,43,21,44,43,44,43,44,44,43,43,44,43,44,21,43,43,43,21,21,43,43,44,44,44,43,21,44,43,21,44,43,43,21,21,21,44,44,44,43,43,43,44,44,44,43,43,43,44,43,21,21,43,21,21,21,44,44,21,43,44,43,43,44,44,44,44,43,21,21,43,44,44,21,43,21,44,43,44,44,44,21,21,21,43,44,21,44,43,43,44,43,44,43,44,44,44,21,21,43,21,44,43,21,43,44,44,43,43,43,43,43,21,43,43,21,21,21,21,44,44,43,43,43,44,21,43,44,21,44,21,21,43,43,44,43,21,21,44,44,44,44,44,44,21,21,21,44,44,44,44,44,21,43,21,44,43,44,21,43,44,44,21,44,21,44,44,21,21,21,44,44,44,43,21,21,43,21,44,44,43,44,21,44,43,43,43,44,44,21,43,43,21,21,44,21,44,21,21,44,21,21,43,21,21,21,21,21,44,21,21,43,21,44,44,21,44,43,21,44,44,21,44,44,43,21,43,21,44,44,21,43,44,44,43,21,21,21,21,43,43,44,44,21,44,44,21,43,21,44,21,44,43,21,44,43,44,21,21,43,43,43,21,44,44,44,21,21,43,43,21,21,21,43,21,44,44,43,43,21,21,43,21,44,43,21,21,44,21,44,44,21,43,44,44,44,21,21,21,21,43,44,21,21,44,43,21,43,21,44,43,44,21,43,43,43,44,43,43,21,44,44,44,43,21,44,21,44,21,44,43,21,21,21,21,44,43,44,44,44,44,43,43,43,43,44,43,43,43,21,44,21,44,44,44,44,43,44,43,43,44,43,44,44,44,43,43,43,44,43,43,43,44,21,21,43,21,43,43,44,21,44,44,43,44,43,43,44,43,43,21,44,21,44,43,21,21,21,21,43,44,21,44,43,43,21,21,43,44,43,43,43,21,44,44,21,44,43,43,43,21,43,44,21,43,44,44,43,44,43,21,43,44,43,21,44,43,21,43,43,44,43,21,21,21,43
44,21,21,44,44,21,44,21,21,21,43,44,21,44,44,21,43,21,21,43,44,21,21,21,44,43,44,21,44,21,21,44,44,44,44,21,44,43,44,21,43,44,44,21,43,44,21,44,21,21,44,21,44,21,44,43,21,21,44,44,43,21,21,44,21,44,44,43,21,43,44,21,43,43,44,44,44,21,44,21,21,43,43,43,21,43,44,43,43,21,43,43,43,44,21,43,21,43,21,21,43,21,21,21,43,44,21,44,21,44,21,43,21,43,21,21,21,44,21,21,43,44,21,21,44,44,43,43,44,43,44,44,44,43,21,44,21,43,44,21,44,21,43,21,43,44,43,21,44,44,21,43,44,21,44,21,43,43,21,21,44,21,21,44,43,43,44,44,43,21,21,43,43,44,43,21,44,21,44,43,21,43,21,43,44,44,44,21,43,43,44,43,21,21,21,44,44,21,44,43,21,43,43,44,43,21,44,44,43,21,44,44,44,44,43,43,43,44,21,43,43,44,43,43,43,44,44,43,21,44,21,43,44,21,44,44,43,44,21,43,43,43,21,21,21,44,43,21,21,44,43,43,21,44,43,44,43,21,43,21,21,44,44,21,21,44,44,44,44,44,44,44,44,44,21,21,43,44,44,43,43,21,21,21,21,21,21,21,21,44,21,21,21,44,44,21,44,43,44,44,43,43,21,21,44,21,21,44,43,21,43,43,44,44,21,43,43,44,43,44,44,21,43,21,43,44,44,44,44,43,43,43,43,44,44,43,43,44,44,44,44,44,43,43,43,43,43,43,21,43,21,43,44,21,21,21,21,21,43,44,44,21,44,43,43,43,43,44,44,21,21,43,21,44,21,21,21,43,21,21,21,43,21,44,43,43,21,44,43,43,43,43,43,21,43,21,44,44,44,44,21,21,21,44,21,44,43,44,21,21,44,43,44,21,44,44,44,44,43,21,44,44,44,44,43,43,44,44,43,43,44,44,43,44,44,43,44,43,21,21,43,43,44,43,44,21,43,43,43,43,21,43,43,44,21,44,21,44,43,43,44,21,21,44,43,44,44,21,21,21,21,44,21,43,44,21,44,44,21,44,21,44,43,43,43,43,21,43,43,21,43,21,44,21,43,21,21,21,21,21
44,43,43,21,44,21,43,21,44,21,21,44,44,43,43,43,44,21,44,43,21,21,43,43,44,43,44,43,43,21,21,43,21,44,44,44,44,21,43,43,43,44,43,43,43,44,21,44,44,44,43,44,21,44,44,21,43,21,21,44,44,21,43,43,21,44,44,44,43,44,21,21,21,21,21,44,21,21,21,43,21,44,21,43,43,44,21,44,21,44,21,43,21,44,44,43,21,44,44,21,21,43,43,43,44,44,44,21,43,43,43,43,21,44,43,44,44,44,44,21,43,21,43,44,21,44,21,21,43,43,21,43,43,44,44,21,43,44,44,21,43,21,43,44,44,43,43,43,43,43,21,44,44,21,21,44,44,44,43,21,44,21,44,21,21,21,43,21,43,21,44,21,44,43,21,43,43,21,44,43,43,21,43,43,21,21,43,43,44,43,21,43,44,43,44,44,43,43,43,43,43,43,43,44,43,43,44,43,43,21,44,44,43,44,43,43,43,44,21,21,43,21,43,44,44,21,44,43,21,44,21,43,44,44,43,21,44,43,44,21,21,43,44,44,43,43,21,43,44,21,44,43,21,43,43,21,43,44,43,43,44,43,43,21,43,43,43,21,44,43,44,43,21,43,44,43,44,43,44,43,43,44,44,21,44,44,44,44,43,44,44,44,21,21,21,43,44,43,21,43,43,21,43,43,43,44,21,44,21,21,21,21,44,21,44,21,44,44,44,44,21,43,21,44,21,44,44,44,21,21,43,43,44,43,21,44,21,21,44,44,21,21,43,21,44,21,21,21,43,43,43,21,44,44,43,21,43,21,21,43,43,44,44,21,21,21,44,21,44,43,21,43,21,44,44,43,44,43,43,44,43,44,44,43,43,21,21,43,43,43,44,44,21,43,21,21,21,44,43,21,43,43,43,44,21,21,43,21,44,21,21,21,44,43,44,21,43,21,21,43,21,44,43,43,21,21,43,43,44,44,43,21,44,43,21,21,44,43,43,21,21,21,43,21,44,44,44,44,21,43,21,43,44,43,21,44,21,43,44,21,44,43,21,21,21,43,44,43,43,43,21,44,21,43,21,44,44,44,44,44,43,21,44,44,44,21,21,43,44,43,43,21,43,44,44,43,44,44,21,44
21,43,44,44,43,43,44,43,21,21,43,44,44,21,44,44,21,44,21,21,43,21,21,44,21,43,44,21,44,21,21,43,44,44,44,43,21,21,43,44,43,44,21,43,44,43,21,43,44,43,44,21,44,21,21,43,44,21,21,44,21,21,43,43,44,43,44,43,43,44,21,43,44,21,21,43,44,43,44,43,21,43,44,43,43,21,21,43,43,21,44,44,44,43,21,44,43,43,44,43,21,21,44,21,21,43,44,21,43,44,21,43,44,43,44,44,44,44,44,21,21,44,21,21,43,43,43,43,44,43,21,43,43,43,21,21,21,43,44,21,44,21,43,44,21,44,44,44,21,44,21,43,44,43,43,44,21,21,21,44,21,43,44,44,44,44,43,43,43,43,43,43,43,44,21,21,43,43,21,21,21,43,43,43,21,21,44,43,44,21,43,43,44,21,43,43,43,43,21,43,21,21,21,43,44,21,43,43,43,43,44,43,44,21,44,43,21,44,21,44,43,44,43,43,44,21,43,44,44,21,44,21,44,43,43,44,44,21,44,21,44,43,44,21,44,43,44,43,43,43,43,21,44,21,21,44,43,43,44,43,43,44,43,21,43,44,21,21,44,44,44,44,44,43,21,21,43,44,21,44,43,44,21,43,43,21,21,44,21,21,44,21,44,43,44,44,44,21,21,43,21,43,44,43,21,21,21,44,21,43,43,43,44,44,44,43,44,21,43,44,44,43,44,43,21,44,21,44,21,21,44,44,44,21,21,21,43,21,21,21,44,43,44,43,21,21,44,21,43,43,43,43,44,43,44,44,43,21,44,44,44,44,43,21,44,44,21,44,21,43,21,43,44,21,44,21,43,43,43,21,43,21,21,43,44,21,21,43,44,21,21,43,21,44,43,21,21,21,21,21,44,21,44,43,43,21,44,44,21,44,21,21,43,44,21,43,44,21,21,43,21,44,44,44,21,21,21,21,44,44,44,43,21,43,44,21,21,44,21,21,43,21,21,43,44,43,44,44,43,21,21,44,21,43,44,44,21,21,21,43,21,21,21,21,43,21,43,43,44,44,21,44,44,44,21,21,44,43,44,43,21,21,44,21,44,44,44,43,43,21,43,44,43,21,21,21,43,21,43,44
21,21,43,21,21,43,43,44,43,44,43,21,21,44,43,44,43,21,44,43,21,44,44,44,44,44,21,43,44,21,21,43,21,44,43,21,44,21,43,44,43,21,44,44,44,44,44,21,44,21,44,21,44,44,43,44,43,44,44,43,43,43,43,43,43,44,21,44,21,44,21,43,44,44,43,44,43,43,43,21,44,44,43,44,21,44,44,21,44,21,21,21,21,21,44,21,44,43,43,44,43,43,21,44,44,44,21,43,44,21,43,43,44,44,21,44,43,21,44,43,43,43,43,21,43,21,43,21,21,43,44,43,21,21,21,44,43,44,44,21,44,21,44,44,21,21,43,21,44,44,44,43,43,21,43,21,43,43,21,43,43,43,21,44,44,44,21,44,21,44,44,43,44,21,44,21,21,44,44,43,44,44,44,43,21,43,43,44,21,43,44,44,21,44,21,21,44,44,21,44,43,44,43,44,21,43,43,44,21,43,43,44,43,21,21,43,21,44,21,21,21,21,21,21,43,43,21,44,44,44,43,44,43,43,21,43,43,43,21,44,43,21,21,44,43,21,43,43,43,21,44,43,21,21,21,21,44,44,44,44,44,43,43,44,43,44,44,43,44,43,44,21,44,21,44,44,21,44,44,43,44,44,44,43,43,21,44,43,43,43,43,43,44,21,44,21,44,21,43,21,43,43,21,44,44,43,44,44,43,21,44,21,44,43,21,44,21,44,43,21,44,44,44,43,21,43,21,44,21,44,43,43,21,44,21,21,21,44,43,44,21,44,43,44,43,43,44,43,44,44,43,43,21,43,43,43,21,21,44,44,43,44,44,21,43,44,43,21,43,21,44,21,44,44,21,44,44,43,44,44,44,21,44,44,44,21,43,21,43,44,44,21,21,43,44,44,43,44,21,44,43,43,44,44,43,43,43,43,43,43,21,44,43,21,43,43,43,43,21,43,44,44,43,44,44,21,44,43,21,43,44,43,21,44,21,43,44,21,43,43,21,43,43,21,44,44,21,21,44,21,21,43,21,44,44,43,43,43,43,44,44,21,43,43,21,44,21,44,21,44,43,43,44,43,43,44,43,44,43,43,43,21,44,44,43,43,43,43,43,44,43,21,21,44,43,44,21,43,44,44
44,43,44,21,21,44,44,43,44,21,43,44,44,44,21,44,21,21,44,44,43,43,44,44,21,43,43,21,43,21,44,21,21,21,43,43,21,43,21,43,44,43,44,21,44,44,43,21,21,21,43,21,44,43,21,21,44,21,43,21,21,44,43,21,43,21,43,21,44,43,44,21,43,43,21,44,43,43,43,21,44,21,21,44,43,21,44,44,21,43,43,21,21,21,21,44,21,43,44,21,44,44,43,44,43,21,21,21,44,21,44,43,43,21,44,21,44,44,21,43,44,44,21,43,21,44,44,43,21,21,21,21,43,21,43,43,21,21,44,21,44,21,21,21,44,44,43,44,43,44,44,21,21,21,44,43,21,44,44,43,43,21,21,21,44,44,43,21,21,43,44,21,21,21,44,44,21,44,21,44,43,43,21,43,21,43,43,43,43,43,43,21,44,21,21,44,44,21,44,21,44,43,21,44,43,44,21,21,21,21,21,44,21,21,43,21,43,21,21,44,44,44,44,43,21,21,43,44,43,44,21,43,21,43,43,43,21,43,43,21,44,44,21,43,21,44,44,21,43,21,44,43,21,43,44,43,21,44,43,21,43,21,21,21,44,43,21,43,43,43,43,21,43,44,21,44,43,43,21,21,21,43,43,44,44,44,21,21,44,44,44,21,43,43,21,21,43,21,21,43,44,21,44,43,21,43,43,43,44,21,43,44,43,43,21,43,44,43,43,21,44,44,21,44,21,44,43,21,43,43,43,44,43,21,43,43,43,43,44,21,43,43,44,44,43,21,44,21,44,21,44,43,43,21,43,21,43,21,44,43,21,43,21,44,21,44,43,44,44,43,21,43,43,21,21,21,21,21,43,43,21,21,43,43,44,44,43,44,43,44,44,44,43,21,44,44,43,43,44,44,21,21,21,44,43,21,43,43,21,43,43,21,43,43,43,44,43,21,43,21,43,44,44,21,44,21,44,44,43,21,44,43,43,44,44,21,43,44,21,44,21,43,21,43,21,44,43,44,44,43,44,43,44,21,43,21,43,21,21,43,21,21,21,43,43,43,21,44,21,43,44,43,44,21,21,44,21,44,44,44,21,21,44,21,21,21,21,43,44,21,21,43,44,44,21,44,43,43,43,43
43,44,43,21,44,44,44,44,44,44,21,44,44,43,43,44,44,43,21,21,21,43,43,21,44,43,21,43,43,21,43,43,43,43,21,21,21,21,44,21,21,44,21,44,43,44,43,21,44,44,44,44,44,43,21,43,44,21,44,21,21,21,44,44,21,43,43,21,43,44,44,44,21,21,44,44,43,21,43,21,44,21,44,21,21,43,44,43,44,43,21,44,21,21,44,43,44,43,21,44,21,21,43,43,43,21,43,44,21,21,43,43,44,44,43,43,44,44,44,21,21,44,44,43,44,44,44,43,43,44,21,21,21,21,21,21,44,44,44,43,43,43,44,43,44,43,44,44,21,21,43,44,21,44,21,44,44,21,21,43,21,43,44,44,44,43,21,44,44,21,21,43,21,44,44,21,43,21,44,21,44,44,21,21,21,44,44,21,43,43,21,43,43,43,43,21,44,44,21,21,43,21,44,44,21,21,44,21,21,43,21,43,21,43,43,21,21,43,21,43,44,44,43,43,44,44,43,21,21,43,43,21,43,21,21,43,43,43,21,44,43,21,21,21,21,44,21,21,21,44,43,43,43,43,21,21,44,43,43,21,44,44,43,43,44,43,21,21,21,43,44,21,44,44,21,21,21,44,21,43,43,44,43,43,43,44,43,21,43,43,21,43,44,44,44,43,44,21,43,43,21,21,21,43,43,44,21,44,44,43,43,21,21,44,21,44,43,43,21,43,44,21,43,43,21,21,21,21,43,21,43,44,21,43,21,21,44,44,21,44,21,43,44,21,21,21,43,44,44,43,21,21,44,21,21,44,43,43,43,44,21,21,44,44,43,44,44,44,44,43,43,43,21,44,43,43,43,44,44,21,21,43,43,43,43,44,43,43,44,21,21,44,21,43,43,21,44,21,43,21,43,21,44,44,44,44,21,21,21,44,43,44,44,43,44,44,43,21,21,44,21,44,43,44,43,43,43,43,21,21,21,43,43,21,44,44,44,21,44,43,21,44,44,21,21,43,43,21,44,21,21,43,44,44,44,43,44,21,44,43,43,44,44,43,44,43,43,43,43,44,44,44,21,21,43,21,21,44,21,21,44,21,44,43,43,21,43,44,43,43,43,44,21,21,43,44,44,43,44,44
